trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
13-L9-1-1-045900,4-779,1,-20,1698639427,-12,1698639435
13-L9-1-1-045900,4-78,1,-11,1698639469,-3,1698639477
13-L9-1-1-045900,4-1223,1,1,1698639601,2,1698639602
13-L9-1-1-045900,4-234,1,3,1698639652,28,1698639677
13-L9-1-1-045900,4-235,1,16,1698639702,28,1698639714
13-L9-1-1-045900,4-236,1,-22,1698639777,3,1698639802
13-L9-1-1-045900,4-237,1,-48,1698639852,-48,1698639852
13-L4-1-1-050100,4-10060,0,-52,1698638408,48,1698638508
13-L4-1-1-050100,4-1275,0,48,1698638557,51,1698638560
13-L4-1-1-050100,4-1617,0,49,1698638583,51,1698638585
13-L4-1-1-050100,4-959,0,51,1698638644,51,1698638644
13-L4-1-1-050100,4-254,0,68,1698638708,93,1698638733
13-L4-1-1-050100,4-334,0,38,1698638858,44,1698638864
13-L4-1-1-050100,4-256,0,44,1698638899,44,1698638899
13-L4-1-1-050100,4-257,0,28,1698638933,53,1698638958
13-L4-1-1-050100,4-258,0,47,1698639008,47,1698639008
13-L4-1-1-050100,4-259,0,45,1698639058,45,1698639058
13-L4-1-1-050100,4-1618,0,34,1698639108,45,1698639119
13-L4-1-1-050100,4-1619,0,36,1698639156,88,1698639208
13-L4-1-1-050100,4-517,0,88,1698639282,88,1698639282
13-L4-1-1-050100,4-518,0,47,1698639308,72,1698639333
13-L4-1-1-050100,4-519,0,48,1698639358,48,1698639358
13-L4-1-1-050100,4-1355,0,23,1698639383,45,1698639405
13-L4-1-1-050100,4-1356,0,43,1698639458,43,1698639458
13-L4-1-1-050100,4-1357,0,25,1698639483,43,1698639501
13-L4-1-1-050100,4-807,0,61,1698639608,61,1698639608
13-L4-1-1-050100,4-1265,0,59,1698639633,61,1698639635
13-L4-1-1-050100,4-1358,0,61,1698639661,74,1698639674
13-L4-1-1-050100,4-630,0,68,1698639758,118,1698639808
13-L4-1-1-050100,4-632,0,85,1698639858,98,1698639871
13-L4-1-1-050100,4-633,0,79,1698639908,79,1698639908
13-L4-1-1-050100,4-237,0,0,0,85,1698639985
13-45-10-1-052500,4-10000,0,0,1698639900,0,1698639900
13-45-10-1-052500,4-1270,0,-83,1698639917,-83,1698639917
13-45-10-1-052500,4-10017,0,-139,1698639941,-139,1698639941
13-L8-1-1-050000,4-448,1,-79,1698638321,46,1698638446
13-L8-1-1-050000,4-449,1,19,1698638471,44,1698638496
13-L8-1-1-050000,4-1226,1,11,1698638521,36,1698638546
13-L8-1-1-050000,4-289,1,25,1698638596,25,1698638596
13-L8-1-1-050000,4-290,1,-18,1698638601,-18,1698638601
13-L8-1-1-050000,4-291,1,-38,1698638621,-38,1698638621
13-L8-1-1-050000,4-292,1,-61,1698638638,-61,1698638638
13-L8-1-1-050000,4-770,1,-77,1698638683,-77,1698638683
13-L8-1-1-050000,4-294,1,-97,1698638721,-97,1698638721
13-L8-1-1-050000,4-295,1,-120,1698638746,-95,1698638771
13-L8-1-1-050000,4-296,1,-95,1698638834,-95,1698638834
13-L8-1-1-050000,4-141,1,-104,1698638896,-79,1698638921
13-L8-1-1-050000,4-142,1,-79,1698638986,-44,1698639021
13-L8-1-1-050000,4-82,1,-74,1698639046,-63,1698639057
13-L8-1-1-050000,4-83,1,-55,1698639121,-55,1698639121
13-L8-1-1-050000,4-84,1,-67,1698639171,-63,1698639175
13-L8-1-1-050000,4-1603,1,-68,1698639196,-63,1698639201
13-L8-1-1-050000,4-1219,1,-79,1698639221,-54,1698639246
13-L8-1-1-050000,4-359,1,-54,1698639291,-52,1698639293
13-L8-1-1-050000,4-360,1,-63,1698639321,-63,1698639321
13-L8-1-1-050000,4-361,1,-77,1698639346,-77,1698639346
13-L8-1-1-050000,4-831,1,-84,1698639396,-77,1698639403
13-L8-1-1-050000,4-832,1,-94,1698639446,-77,1698639463
13-L8-1-1-050000,4-1439,1,-136,1698639521,-136,1698639521
13-L8-1-1-050000,4-541,1,-136,1698639584,-38,1698639682
13-L8-1-1-050000,4-366,1,-66,1698639721,-41,1698639746
13-L8-1-1-050000,4-367,1,-79,1698639746,-54,1698639771
13-L8-1-1-050000,4-483,1,-95,1698639796,-95,1698639796
13-L8-1-1-050000,4-372,1,-102,1698639821,-102,1698639821
13-L8-1-1-050000,4-373,1,-139,1698639821,-114,1698639846
13-L8-1-1-050000,4-374,1,-137,1698639871,-137,1698639871
13-L8-1-1-050000,4-375,1,-144,1698639896,-144,1698639896
13-L8-1-1-050000,4-376,1,-158,1698639982,-158,1698639982
13-45-10-1-052800,4-10017,1,-139,1698639941,-138,1698639942
13-45-10-1-052800,4-1262,1,-138,1698640020,21,1698640179
13-45-10-1-052800,4-10000,1,21,1698640221,21,1698640221
13-14-1-1-051900,4-10018,0,-3,1698639537,22,1698639562
13-14-1-1-051900,4-922,0,-5,1698639637,20,1698639662
13-14-1-1-051900,4-923,0,-35,1698639662,-10,1698639687
13-14-1-1-051900,4-1165,0,-68,1698639712,7,1698639787
13-14-1-1-051900,4-253,0,0,1698639837,0,1698639837
13-14-1-1-051900,4-955,0,-15,1698639885,-15,1698639885
13-14-1-1-051900,4-925,0,-13,1698639937,37,1698639987
13-14-1-1-051900,4-926,0,37,1698640032,37,1698640032
13-14-1-1-051900,4-927,0,17,1698640037,37,1698640057
13-14-1-1-051900,4-1249,0,-6,1698640087,-6,1698640087
13-14-1-1-051900,4-1250,0,-27,1698640137,-27,1698640137
13-14-1-1-051900,4-1251,0,-57,1698640147,-32,1698640172
13-14-1-1-051900,4-1246,0,-63,1698640197,-63,1698640197
13-T2-5-1-052525,4-1502,1,9,1698639934,9,1698639934
13-T2-5-1-052525,4-1540,1,-46,1698639994,-20,1698640020
13-T2-5-1-052525,4-1496,1,-61,1698640099,-20,1698640140
13-T2-5-1-052525,4-1459,1,-66,1698640234,-66,1698640234
13-L7-1-1-051500,4-1322,0,-145,1698639155,155,1698639455
13-L7-1-1-051500,4-1323,0,152,1698639505,155,1698639508
13-L7-1-1-051500,4-1324,0,155,1698639539,163,1698639547
13-L7-1-1-051500,4-1383,0,175,1698639605,175,1698639605
13-L7-1-1-051500,4-112,0,169,1698639655,175,1698639661
13-L7-1-1-051500,4-1384,0,193,1698639705,193,1698639705
13-L7-1-1-051500,4-1334,0,207,1698639755,207,1698639755
13-L7-1-1-051500,4-56,0,215,1698639815,230,1698639830
13-L7-1-1-051500,4-57,0,230,1698639879,230,1698639879
13-L7-1-1-051500,4-58,0,228,1698639905,228,1698639905
13-L7-1-1-051500,4-59,0,189,1698639930,214,1698639955
13-L7-1-1-051500,4-13,0,174,1698639980,174,1698639980
13-L7-1-1-051500,4-61,0,166,1698640005,174,1698640013
13-L7-1-1-051500,4-1641,0,169,1698640055,174,1698640060
13-L7-1-1-051500,4-1642,0,243,1698640203,243,1698640203
13-L7-1-1-051500,4-1066,0,243,1698640272,243,1698640272
13-L7-1-1-051500,4-1067,0,193,1698640278,218,1698640303
13-L7-1-1-051500,4-119,0,180,1698640303,205,1698640328
13-L7-1-1-051500,4-120,0,196,1698640353,196,1698640353
13-L7-1-1-051500,4-121,0,171,1698640378,171,1698640378
13-L7-1-1-051500,4-1192,0,154,1698640414,154,1698640414
13-41-1-1-052000,4-1642,0,0,1698639600,124,1698639724
13-41-1-1-052000,4-98,0,129,1698639842,129,1698639842
13-41-1-1-052000,4-99,0,129,1698639868,129,1698639868
13-41-1-1-052000,4-0,0,127,1698639924,127,1698639924
13-41-1-1-052000,4-101,0,72,1698639924,72,1698639924
13-41-1-1-052000,4-1321,0,52,1698639974,52,1698639974
13-41-1-1-052000,4-1322,0,39,1698639999,39,1698639999
13-41-1-1-052000,4-1323,0,10,1698640024,35,1698640049
13-41-1-1-052000,4-1324,0,4,1698640049,29,1698640074
13-41-1-1-052000,4-10044,0,20,1698640099,20,1698640099
13-41-1-1-052000,4-10045,0,6,1698640124,6,1698640124
13-41-1-1-052000,4-10046,0,-5,1698640195,-5,1698640195
13-41-1-1-052000,4-1056,0,-14,1698640220,-14,1698640220
13-41-1-1-052000,4-1057,0,-14,1698640283,-14,1698640283
13-41-1-1-052000,4-49,0,-20,1698640320,-20,1698640320
13-41-1-1-052000,4-1326,0,-25,1698640445,-25,1698640445
13-41-1-1-052000,4-890,0,-33,1698640467,-33,1698640467
13-T1-2-1-051144,4-1467,0,-42,1698639062,-11,1698639093
13-T1-2-1-051144,4-1462,0,-46,1698639137,-13,1698639170
13-T1-2-1-051144,4-1528,0,-52,1698639217,-17,1698639252
13-T1-2-1-051144,4-1560,0,-73,1698639347,-23,1698639397
13-T1-2-1-051144,4-1542,0,-58,1698639452,-24,1698639486
13-T1-2-1-051144,4-1558,0,-44,1698639537,-9,1698639572
13-T1-2-1-051144,4-1555,0,-49,1698639607,-9,1698639647
13-T1-2-1-051144,4-1557,0,-39,1698639737,1,1698639777
13-T1-2-1-051144,4-1546,0,-33,1698639832,1,1698639866
13-T1-2-1-051144,4-1550,0,-23,1698639932,-10,1698639945
13-T1-2-1-051144,4-1544,0,-35,1698640032,15,1698640082
13-T1-2-1-051144,4-1556,0,-26,1698640151,15,1698640192
13-T1-2-1-051144,4-1580,0,-29,1698640251,16,1698640296
13-T1-2-1-051144,4-1545,0,-14,1698640381,26,1698640421
13-T1-2-1-051144,4-1543,0,-11,1698640481,26,1698640518
13-T1-2-1-051144,4-1559,0,0,0,19,1698640591
13-L3-1-1-050500,4-547,0,167,1698638897,173,1698638903
13-L3-1-1-050500,4-486,0,173,1698638993,218,1698639038
13-L3-1-1-050500,4-487,0,187,1698639067,198,1698639078
13-L3-1-1-050500,4-488,0,159,1698639079,173,1698639093
13-L3-1-1-050500,4-489,0,167,1698639142,173,1698639148
13-L3-1-1-050500,4-490,0,155,1698639167,158,1698639170
13-L3-1-1-050500,4-491,0,157,1698639217,158,1698639218
13-L3-1-1-050500,4-1601,0,151,1698639292,158,1698639299
13-L3-1-1-050500,4-1602,0,162,1698639342,162,1698639342
13-L3-1-1-050500,4-865,0,147,1698639389,147,1698639389
13-L3-1-1-050500,4-1212,0,147,1698639407,148,1698639408
13-L3-1-1-050500,4-17,0,157,1698639442,157,1698639442
13-L3-1-1-050500,4-18,0,157,1698639469,164,1698639476
13-L3-1-1-050500,4-19,0,152,1698639517,152,1698639517
13-L3-1-1-050500,4-20,0,139,1698639542,139,1698639542
13-L3-1-1-050500,4-1603,0,118,1698639567,139,1698639588
13-L3-1-1-050500,4-1219,0,137,1698639617,162,1698639642
13-L3-1-1-050500,4-1604,0,149,1698639711,149,1698639711
13-L3-1-1-050500,4-1605,0,132,1698639792,149,1698639809
13-L3-1-1-050500,4-1288,0,108,1698639892,149,1698639933
13-L3-1-1-050500,4-1230,0,67,1698639967,104,1698640004
13-L3-1-1-050500,4-1442,0,47,1698640067,52,1698640072
13-L3-1-1-050500,4-396,0,52,1698640124,53,1698640125
13-L3-1-1-050500,4-397,0,14,1698640169,39,1698640194
13-L3-1-1-050500,4-398,0,-19,1698640244,6,1698640269
13-L3-1-1-050500,4-399,0,-32,1698640269,-7,1698640294
13-L3-1-1-050500,4-394,0,-36,1698640319,-32,1698640323
13-L3-1-1-050500,4-1339,0,-39,1698640341,-39,1698640341
13-L3-1-1-050500,4-402,0,-66,1698640369,-41,1698640394
13-L3-1-1-050500,4-345,0,-62,1698640444,-62,1698640444
13-L3-1-1-050500,4-364,0,-90,1698640469,-90,1698640469
13-L3-1-1-050500,4-356,0,-136,1698640544,-136,1698640544
13-L3-1-1-054700,4-356,1,-676,1698640544,0,1698641220
13-L5-2-1-051000,4-10025,0,124,1698639124,124,1698639124
13-L5-2-1-051000,4-1365,0,93,1698639126,101,1698639134
13-L5-2-1-051000,4-1366,0,85,1698639159,85,1698639159
13-L5-2-1-051000,4-1367,0,78,1698639226,82,1698639230
13-L5-2-1-051000,4-556,0,96,1698639276,96,1698639276
13-L5-2-1-051000,4-557,0,76,1698639319,76,1698639319
13-L5-2-1-051000,4-558,0,72,1698639351,72,1698639351
13-L5-2-1-051000,4-1097,0,40,1698639376,65,1698639401
13-L5-2-1-051000,4-296,0,25,1698639426,65,1698639466
13-L5-2-1-051000,4-141,0,21,1698639501,46,1698639526
13-L5-2-1-051000,4-10069,0,46,1698639551,46,1698639551
13-L5-2-1-051000,4-1227,0,37,1698639576,46,1698639585
13-L5-2-1-051000,4-748,0,38,1698639619,38,1698639619
13-L5-2-1-051000,4-1228,0,38,1698639688,38,1698639688
13-L5-2-1-051000,4-270,0,31,1698639751,56,1698639776
13-L5-2-1-051000,4-1443,0,36,1698639876,54,1698639894
13-L5-2-1-051000,4-776,0,101,1698640001,101,1698640001
13-L5-2-1-051000,4-1596,0,87,1698640051,96,1698640060
13-L5-2-1-051000,4-28,0,81,1698640101,81,1698640101
13-L5-2-1-051000,4-29,0,58,1698640149,58,1698640149
13-L5-2-1-051000,4-30,0,47,1698640174,47,1698640174
13-L5-2-1-051000,4-31,0,23,1698640199,23,1698640199
13-L5-2-1-051000,4-32,0,20,1698640220,20,1698640220
13-L5-2-1-051000,4-34,0,6,1698640274,20,1698640288
13-L5-2-1-051000,4-35,0,10,1698640299,10,1698640299
13-L5-2-1-051000,4-36,0,-1,1698640349,-1,1698640349
13-L5-2-1-051000,4-1170,0,-16,1698640399,9,1698640424
13-L5-2-1-051000,4-37,0,9,1698640441,9,1698640441
13-L5-2-1-051000,4-38,0,3,1698640474,9,1698640480
13-L5-2-1-051000,4-39,0,9,1698640509,9,1698640509
13-L5-2-1-051000,4-40,0,-3,1698640545,-3,1698640545
13-L5-2-1-051000,4-42,0,-16,1698640574,-3,1698640587
13-L5-2-1-051000,4-43,0,-9,1698640624,-9,1698640624
