trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
22-L3-6-1-092100,4-86,1,0,1697788140,0,1697788140
22-L3-6-1-092100,4-87,1,0,1697788197,0,1697788197
22-L3-6-1-092100,4-88,1,0,1697788249,0,1697788249
22-L3-6-1-092100,4-89,1,0,1697788308,0,1697788308
22-L3-6-1-092100,4-881,1,0,1697788369,0,1697788369
22-L3-6-1-092100,4-903,1,0,1697788416,0,1697788416
22-L3-6-1-092100,4-1608,1,0,1697788500,0,1697788500
22-L3-6-1-092100,4-1609,1,0,1697788573,0,1697788573
22-L3-6-1-092100,4-530,1,0,1697788680,0,1697788680
22-L3-6-1-092100,4-531,1,0,1697788764,0,1697788764
22-L3-6-1-092100,4-532,1,0,1697788824,0,1697788824
22-L3-6-1-092100,4-533,1,0,1697788915,0,1697788915
22-L3-6-1-092100,4-534,1,0,1697788980,0,1697788980
22-L3-6-1-092100,4-535,1,0,1697789053,0,1697789053
22-L3-6-1-092100,4-548,1,0,1697789154,0,1697789154
22-L3-6-1-092100,4-549,1,0,1697789226,0,1697789226
22-L3-6-1-092100,4-484,1,0,1697789280,0,1697789280
22-L3-6-1-101700,4-484,0,-540,1697789280,0,1697789820
22-L3-6-1-101700,4-547,0,0,1697789865,0,1697789865
22-L3-6-1-101700,4-486,0,0,1697790000,0,1697790000
22-L3-6-1-101700,4-487,0,0,1697790060,0,1697790060
22-L3-6-1-101700,4-488,0,0,1697790114,0,1697790114
22-L3-6-1-101700,4-489,0,0,1697790186,0,1697790186
22-L3-6-1-101700,4-490,0,0,1697790236,0,1697790236
22-L3-6-1-101700,4-491,0,0,1697790300,0,1697790300
22-L3-6-1-101700,4-1601,0,0,1697790422,0,1697790422
22-L3-6-1-101700,4-1602,0,0,1697790480,0,1697790480
22-L3-6-1-101700,4-865,0,0,1697790567,0,1697790567
22-L3-6-1-101700,4-1212,0,0,1697790593,0,1697790593
22-L3-6-1-101700,4-17,0,0,1697790627,0,1697790627
22-L3-6-1-101700,4-18,0,0,1697790665,0,1697790665
22-L3-6-1-101700,4-19,0,0,1697790739,0,1697790739
22-L3-6-1-101700,4-20,0,0,1697790792,0,1697790792
22-L3-6-1-101700,4-1603,0,0,1697790857,0,1697790857
22-L3-6-1-101700,4-1219,0,0,1697790900,0,1697790900
22-L3-6-1-101700,4-1604,0,0,1697791009,0,1697791009
22-L3-6-1-101700,4-1605,0,0,1697791140,0,1697791140
22-L3-6-1-101700,4-1288,0,0,1697791326,0,1697791326
22-L3-6-1-101700,4-1230,0,0,1697791500,0,1697791500
22-L3-6-1-101700,4-1442,0,0,1697791620,0,1697791620
22-L3-6-1-101700,4-396,0,0,1697791681,0,1697791681
22-L3-6-1-101700,4-397,0,0,1697791777,0,1697791777
22-L3-6-1-101700,4-398,0,0,1697791903,0,1697791903
22-L3-6-1-101700,4-399,0,0,1697791947,0,1697791947
22-L3-6-1-101700,4-394,0,0,1697792011,0,1697792011
22-L3-6-1-101700,4-1339,0,0,1697792040,0,1697792040
22-L3-6-1-101700,4-402,0,0,1697792106,0,1697792106
22-L3-6-1-101700,4-345,0,0,1697792191,0,1697792191
22-L3-6-1-101700,4-364,0,0,1697792254,0,1697792254
22-L3-6-1-101700,4-356,0,0,1697792400,0,1697792400
22-L3-6-1-110700,4-356,1,-420,1697792400,0,1697792820
22-L3-6-1-110700,4-357,1,0,1697792936,0,1697792936
22-L3-6-1-110700,4-405,1,0,1697793009,0,1697793009
22-L3-6-1-110700,4-348,1,0,1697793123,0,1697793123
22-L3-6-1-110700,4-977,1,0,1697793180,0,1697793180
22-L3-6-1-110700,4-395,1,0,1697793239,0,1697793239
22-L3-6-1-110700,4-351,1,0,1697793297,0,1697793297
22-L3-6-1-110700,4-352,1,0,1697793353,0,1697793353
22-L3-6-1-110700,4-353,1,0,1697793477,0,1697793477
22-L3-6-1-110700,4-355,1,0,1697793600,0,1697793600
22-L3-6-1-110700,4-1443,1,0,1697793720,0,1697793720
22-L3-6-1-110700,4-1600,1,0,1697793780,0,1697793780
22-L3-6-1-110700,4-1373,1,0,1697793998,0,1697793998
22-L3-6-1-110700,4-1606,1,0,1697794200,0,1697794200
22-L3-6-1-110700,4-1607,1,0,1697794305,0,1697794305
22-L3-6-1-110700,4-1216,1,0,1697794380,0,1697794380
22-L3-6-1-110700,4-21,1,0,1697794425,0,1697794425
22-L3-6-1-110700,4-86,1,0,1697794500,0,1697794500
22-L3-6-1-110700,4-87,1,0,1697794557,0,1697794557
22-L3-6-1-110700,4-88,1,0,1697794609,0,1697794609
22-L3-6-1-110700,4-89,1,0,1697794668,0,1697794668
22-L3-6-1-110700,4-881,1,0,1697794729,0,1697794729
22-L3-6-1-110700,4-903,1,0,1697794776,0,1697794776
22-L3-6-1-110700,4-1608,1,0,1697794860,0,1697794860
22-L3-6-1-110700,4-1609,1,0,1697794933,0,1697794933
22-L3-6-1-110700,4-530,1,0,1697795040,0,1697795040
22-L3-6-1-110700,4-531,1,0,1697795107,0,1697795107
22-L3-6-1-110700,4-532,1,0,1697795155,0,1697795155
22-L3-6-1-110700,4-533,1,0,1697795228,0,1697795228
22-L3-6-1-110700,4-534,1,0,1697795280,0,1697795280
22-L3-6-1-110700,4-535,1,0,1697795353,0,1697795353
22-L3-6-1-110700,4-548,1,0,1697795454,0,1697795454
22-L3-6-1-110700,4-549,1,0,1697795526,0,1697795526
22-L3-6-1-110700,4-484,1,0,1697795580,0,1697795580
22-L3-6-1-120100,4-484,0,-480,1697795580,0,1697796060
22-L3-6-1-120100,4-547,0,0,1697796105,0,1697796105
22-L3-6-1-120100,4-486,0,0,1697796240,0,1697796240
22-L3-6-1-120100,4-487,0,0,1697796300,0,1697796300
22-L3-6-1-120100,4-488,0,0,1697796354,0,1697796354
22-L3-6-1-120100,4-489,0,0,1697796426,0,1697796426
22-L3-6-1-120100,4-490,0,0,1697796476,0,1697796476
22-L3-6-1-120100,4-491,0,0,1697796540,0,1697796540
22-L3-6-1-120100,4-1601,0,0,1697796662,0,1697796662
22-L3-6-1-120100,4-1602,0,0,1697796720,0,1697796720
22-L3-6-1-120100,4-865,0,0,1697796819,0,1697796819
22-L3-6-1-120100,4-1212,0,0,1697796849,0,1697796849
22-L3-6-1-120100,4-17,0,0,1697796888,0,1697796888
22-L3-6-1-120100,4-18,0,0,1697796931,0,1697796931
22-L3-6-1-120100,4-19,0,0,1697797016,0,1697797016
22-L3-6-1-120100,4-20,0,0,1697797077,0,1697797077
22-L3-6-1-120100,4-1603,0,0,1697797150,0,1697797150
22-L3-6-1-120100,4-1219,0,0,1697797200,0,1697797200
22-L3-6-1-120100,4-1604,0,0,1697797336,0,1697797336
22-L3-6-1-120100,4-1605,0,0,1697797500,0,1697797500
22-L3-6-1-120100,4-1288,0,0,1697797686,0,1697797686
22-L3-6-1-120100,4-1230,0,0,1697797860,0,1697797860
22-L3-6-1-120100,4-1442,0,0,1697798040,0,1697798040
22-L3-6-1-120100,4-396,0,0,1697798101,0,1697798101
22-L3-6-1-120100,4-397,0,0,1697798197,0,1697798197
22-L3-6-1-120100,4-398,0,0,1697798323,0,1697798323
22-L3-6-1-120100,4-399,0,0,1697798367,0,1697798367
22-L3-6-1-120100,4-394,0,0,1697798431,0,1697798431
22-L3-6-1-120100,4-1339,0,0,1697798460,0,1697798460
22-L3-6-1-120100,4-402,0,0,1697798526,0,1697798526
22-L3-6-1-120100,4-345,0,0,1697798611,0,1697798611
22-L3-6-1-120100,4-364,0,0,1697798674,0,1697798674
22-L3-6-1-120100,4-356,0,0,1697798820,0,1697798820
22-L3-6-1-125500,4-356,1,-480,1697798820,0,1697799300
22-L3-6-1-125500,4-357,1,0,1697799416,0,1697799416
22-L3-6-1-125500,4-405,1,0,1697799489,0,1697799489
22-L3-6-1-125500,4-348,1,0,1697799603,0,1697799603
22-L3-6-1-125500,4-977,1,0,1697799660,0,1697799660
22-L3-6-1-125500,4-395,1,0,1697799711,0,1697799711
22-L3-6-1-125500,4-351,1,0,1697799760,0,1697799760
22-L3-6-1-125500,4-352,1,0,1697799808,0,1697799808
22-L3-6-1-125500,4-353,1,0,1697799915,0,1697799915
22-L3-6-1-125500,4-355,1,0,1697800020,0,1697800020
22-L3-6-1-125500,4-1443,1,0,1697800140,0,1697800140
22-L3-6-1-125500,4-1600,1,0,1697800320,0,1697800320
22-L3-6-1-125500,4-1373,1,0,1697800538,0,1697800538
22-L3-6-1-125500,4-1606,1,0,1697800740,0,1697800740
22-L3-6-1-125500,4-1607,1,0,1697800880,0,1697800880
22-L3-6-1-125500,4-1216,1,0,1697800980,0,1697800980
22-L3-6-1-125500,4-21,1,0,1697801025,0,1697801025
22-L3-6-1-125500,4-86,1,0,1697801100,0,1697801100
22-L3-6-1-125500,4-87,1,0,1697801157,0,1697801157
22-L3-6-1-125500,4-88,1,0,1697801209,0,1697801209
22-L3-6-1-125500,4-89,1,0,1697801268,0,1697801268
22-L3-6-1-125500,4-881,1,0,1697801329,0,1697801329
22-L3-6-1-125500,4-903,1,0,1697801376,0,1697801376
22-L3-6-1-125500,4-1608,1,0,1697801460,0,1697801460
22-L3-6-1-125500,4-1609,1,0,1697801533,0,1697801533
22-L3-6-1-125500,4-530,1,0,1697801640,0,1697801640
22-L3-6-1-125500,4-531,1,0,1697801707,0,1697801707
22-L3-6-1-125500,4-532,1,0,1697801755,0,1697801755
22-L3-6-1-125500,4-533,1,0,1697801828,0,1697801828
22-L3-6-1-125500,4-534,1,0,1697801880,0,1697801880
22-L3-6-1-125500,4-535,1,0,1697801953,0,1697801953
22-L3-6-1-125500,4-548,1,0,1697802054,0,1697802054
22-L3-6-1-125500,4-549,1,0,1697802126,0,1697802126
22-L3-6-1-125500,4-484,1,0,1697802180,0,1697802180
22-L3-6-1-135200,4-484,0,-540,1697802180,0,1697802720
22-L3-6-1-135200,4-547,0,0,1697802765,0,1697802765
22-L3-6-1-135200,4-486,0,0,1697802900,0,1697802900
22-L3-6-1-135200,4-487,0,0,1697802960,0,1697802960
22-L3-6-1-135200,4-488,0,0,1697803014,0,1697803014
22-L3-6-1-135200,4-489,0,0,1697803086,0,1697803086
22-L3-6-1-135200,4-490,0,0,1697803136,0,1697803136
22-L3-6-1-135200,4-491,0,0,1697803200,0,1697803200
22-L3-6-1-135200,4-1601,0,0,1697803322,0,1697803322
22-L3-6-1-135200,4-1602,0,0,1697803380,0,1697803380
22-L3-6-1-135200,4-865,0,0,1697803467,0,1697803467
22-L3-6-1-135200,4-1212,0,0,1697803493,0,1697803493
22-L3-6-1-135200,4-17,0,0,1697803527,0,1697803527
22-L3-6-1-135200,4-18,0,0,1697803565,0,1697803565
22-L3-6-1-135200,4-19,0,0,1697803639,0,1697803639
22-L3-6-1-135200,4-20,0,0,1697803692,0,1697803692
22-L3-6-1-135200,4-1603,0,0,1697803757,0,1697803757
22-L3-6-1-135200,4-1219,0,0,1697803800,0,1697803800
22-L3-6-1-135200,4-1604,0,0,1697803936,0,1697803936
22-L3-6-1-135200,4-1605,0,0,1697804100,0,1697804100
22-L3-6-1-135200,4-1288,0,0,1697804286,0,1697804286
22-L3-6-1-135200,4-1230,0,0,1697804460,0,1697804460
22-L3-6-1-135200,4-1442,0,0,1697804640,0,1697804640
22-L3-6-1-135200,4-396,0,0,1697804701,0,1697804701
22-L3-6-1-135200,4-397,0,0,1697804797,0,1697804797
22-L3-6-1-135200,4-398,0,0,1697804923,0,1697804923
22-L3-6-1-135200,4-399,0,0,1697804967,0,1697804967
22-L3-6-1-135200,4-394,0,0,1697805031,0,1697805031
22-L3-6-1-135200,4-1339,0,0,1697805060,0,1697805060
22-L3-6-1-135200,4-402,0,0,1697805126,0,1697805126
22-L3-6-1-135200,4-345,0,0,1697805211,0,1697805211
22-L3-6-1-135200,4-364,0,0,1697805274,0,1697805274
22-L3-6-1-135200,4-356,0,0,1697805420,0,1697805420
22-L3-6-1-144500,4-356,1,-480,1697805420,0,1697805900
22-L3-6-1-144500,4-357,1,0,1697806016,0,1697806016
22-L3-6-1-144500,4-405,1,0,1697806089,0,1697806089
22-L3-6-1-144500,4-348,1,0,1697806203,0,1697806203
22-L3-6-1-144500,4-977,1,0,1697806260,0,1697806260
22-L3-6-1-144500,4-395,1,0,1697806319,0,1697806319
22-L3-6-1-144500,4-351,1,0,1697806377,0,1697806377
22-L3-6-1-144500,4-352,1,0,1697806433,0,1697806433
22-L3-6-1-144500,4-353,1,0,1697806557,0,1697806557
22-L3-6-1-144500,4-355,1,0,1697806680,0,1697806680
22-L3-6-1-144500,4-1443,1,0,1697806800,0,1697806800
22-L3-6-1-144500,4-1600,1,0,1697806920,0,1697806920
22-L3-6-1-144500,4-1373,1,0,1697807138,0,1697807138
22-L3-6-1-144500,4-1606,1,0,1697807340,0,1697807340
22-L3-6-1-144500,4-1607,1,0,1697807480,0,1697807480
22-L3-6-1-144500,4-1216,1,0,1697807580,0,1697807580
22-L3-6-1-144500,4-21,1,0,1697807625,0,1697807625
22-L3-6-1-144500,4-86,1,0,1697807700,0,1697807700
22-L3-6-1-144500,4-87,1,0,1697807757,0,1697807757
22-L3-6-1-144500,4-88,1,0,1697807809,0,1697807809
22-L3-6-1-144500,4-89,1,0,1697807868,0,1697807868
22-L3-6-1-144500,4-881,1,0,1697807929,0,1697807929
22-L3-6-1-144500,4-903,1,0,1697807976,0,1697807976
22-L3-6-1-144500,4-1608,1,0,1697808060,0,1697808060
22-L3-6-1-144500,4-1609,1,0,1697808133,0,1697808133
22-L3-6-1-144500,4-530,1,0,1697808240,0,1697808240
22-L3-6-1-144500,4-531,1,0,1697808307,0,1697808307
22-L3-6-1-144500,4-532,1,0,1697808355,0,1697808355
22-L3-6-1-144500,4-533,1,0,1697808428,0,1697808428
22-L3-6-1-144500,4-534,1,0,1697808480,0,1697808480
22-L3-6-1-144500,4-535,1,0,1697808553,0,1697808553
22-L3-6-1-144500,4-548,1,0,1697808654,0,1697808654
22-L3-6-1-144500,4-549,1,0,1697808726,0,1697808726
22-L3-6-1-144500,4-484,1,0,1697808780,0,1697808780
22-L3-6-1-154200,4-484,0,-540,1697808780,0,1697809320
22-L3-6-1-154200,4-547,0,0,1697809365,0,1697809365
22-L3-6-1-154200,4-486,0,0,1697809500,0,1697809500
22-L3-6-1-154200,4-487,0,0,1697809560,0,1697809560
22-L3-6-1-154200,4-488,0,0,1697809614,0,1697809614
22-L3-6-1-154200,4-489,0,0,1697809686,0,1697809686
22-L3-6-1-154200,4-490,0,0,1697809736,0,1697809736
22-L3-6-1-154200,4-491,0,0,1697809800,0,1697809800
22-L3-6-1-154200,4-1601,0,0,1697809922,0,1697809922
22-L3-6-1-154200,4-1602,0,0,1697809980,0,1697809980
22-L3-6-1-154200,4-865,0,0,1697810079,0,1697810079
22-L3-6-1-154200,4-1212,0,0,1697810109,0,1697810109
22-L3-6-1-154200,4-17,0,0,1697810148,0,1697810148
22-L3-6-1-154200,4-18,0,0,1697810191,0,1697810191
22-L3-6-1-154200,4-19,0,0,1697810276,0,1697810276
22-L3-6-1-154200,4-20,0,0,1697810337,0,1697810337
22-L3-6-1-154200,4-1603,0,0,1697810410,0,1697810410
22-L3-6-1-154200,4-1219,0,0,1697810460,0,1697810460
22-L3-6-1-154200,4-1604,0,0,1697810596,0,1697810596
22-L3-6-1-154200,4-1605,0,0,1697810760,0,1697810760
22-L3-6-1-154200,4-1288,0,0,1697810946,0,1697810946
22-L3-6-1-154200,4-1230,0,0,1697811120,0,1697811120
22-L3-6-1-154200,4-1442,0,0,1697811300,0,1697811300
22-L3-6-1-154200,4-396,0,0,1697811369,0,1697811369
22-L3-6-1-154200,4-397,0,0,1697811480,0,1697811480
22-L3-6-1-154200,4-398,0,0,1697811624,0,1697811624
22-L3-6-1-154200,4-399,0,0,1697811674,0,1697811674
22-L3-6-1-154200,4-394,0,0,1697811747,0,1697811747
22-L3-6-1-154200,4-1339,0,0,1697811780,0,1697811780
22-L3-6-1-154200,4-402,0,0,1697811846,0,1697811846
22-L3-6-1-154200,4-345,0,0,1697811931,0,1697811931
22-L3-6-1-154200,4-364,0,0,1697811994,0,1697811994
22-L3-6-1-154200,4-356,0,0,1697812140,0,1697812140
22-L3-7-1-065500,4-484,0,0,0,0,1697777700
22-L3-7-1-074700,4-356,1,0,0,0,1697780820
22-L3-7-1-084800,4-484,0,0,0,0,1697784480
22-L3-7-1-093800,4-356,1,0,0,0,1697787480
22-L3-7-1-103300,4-484,0,0,0,0,1697790780
22-L3-7-1-112300,4-356,1,0,0,0,1697793780
22-L3-7-1-121700,4-484,0,0,0,0,1697797020
22-L3-7-1-131200,4-356,1,0,0,0,1697800320
22-L3-7-1-141000,4-484,0,0,0,0,1697803800
22-L3-7-1-150200,4-356,1,0,0,0,1697806920
22-L3-7-1-155900,4-484,0,0,0,0,1697810340
22-L3-8-1-065400,4-356,1,0,0,0,1697777640
22-L3-8-1-075000,4-484,0,0,0,0,1697781000
22-L3-8-1-084600,4-356,1,0,0,0,1697784360
22-L3-8-1-094600,4-484,0,0,0,0,1697787960
22-L3-8-1-103400,4-356,1,0,0,0,1697790840
22-L3-8-1-112800,4-484,0,0,0,0,1697794080
22-L3-8-1-122000,4-356,1,0,0,0,1697797200
22-L3-8-1-131600,4-484,0,0,0,0,1697800560
22-L3-8-1-141100,4-356,1,0,0,0,1697803860
22-L3-8-1-150700,4-484,0,0,0,0,1697807220
22-L3-8-1-155900,4-356,1,0,0,0,1697810340
22-L3-9-1-071200,4-484,0,0,0,0,1697778720
22-L3-9-1-080400,4-356,1,0,0,0,1697781840
22-L3-9-1-090500,4-484,0,0,0,0,1697785500
22-L3-9-1-095400,4-356,1,0,0,0,1697788440
22-L3-9-1-105000,4-484,0,0,0,0,1697791800
22-L3-9-1-113800,4-356,1,0,0,0,1697794680
22-L3-9-1-123500,4-484,0,0,0,0,1697798100
22-L3-9-1-132700,4-356,1,0,0,0,1697801220
22-L3-9-1-142700,4-484,0,0,0,0,1697804820
22-L3-9-1-151900,4-356,1,0,0,0,1697807940
22-L3-9-1-161700,4-484,0,0,0,0,1697811420
22-L3-10-1-070900,4-356,1,0,0,0,1697778540
22-L3-10-1-080500,4-484,0,-360,1697781540,0,1697781900
22-L3-10-1-080500,4-547,0,0,1697781960,0,1697781960
22-L3-10-1-080500,4-486,0,0,1697782140,0,1697782140
22-L3-10-1-080500,4-487,0,0,1697782200,0,1697782200
22-L3-10-1-080500,4-488,0,0,1697782254,0,1697782254
22-L3-10-1-080500,4-489,0,0,1697782326,0,1697782326
22-L3-10-1-080500,4-490,0,0,1697782376,0,1697782376
