trip_id,stop_id,direction_id,arrival_delay,arrival_time,departure_delay,departure_time
23-T2-10-1-134630,4-1464,0,0,1697716110,41,1697716151
23-T2-10-1-134630,4-1533,0,0,1697716230,41,1697716271
23-T2-10-1-134630,4-1469,0,-9,1697716331,41,1697716381
23-T2-10-1-134630,4-1457,0,9,1697716446,9,1697716446
23-T2-10-1-134630,4-1471,0,5,1697716530,5,1697716530
23-T2-10-1-134630,4-1474,0,32,1697716647,32,1697716647
23-T2-10-1-134630,4-1530,0,-4,1697716710,-4,1697716710
23-T2-10-1-134630,4-1467,0,5,1697716897,5,1697716897
23-T2-10-1-134630,4-1462,0,19,1697717012,19,1697717012
23-T2-10-1-134630,4-1528,0,39,1697717129,39,1697717129
23-T2-10-1-134630,4-1477,0,32,1697717245,32,1697717245
23-T2-10-1-134630,4-1465,0,32,1697717365,32,1697717365
23-T2-10-1-134630,4-1472,0,-4,1697717434,-4,1697717434
23-T2-10-1-134630,4-1475,0,-4,1697717554,-4,1697717554
23-T2-10-1-134630,4-1466,0,5,1697717672,5,1697717672
23-T2-10-1-134630,4-1484,0,5,1697717796,5,1697717796
23-T2-10-1-134630,4-1487,0,0,1697717866,0,1697717866
23-T2-10-1-134630,4-1532,0,19,1697718035,19,1697718035
23-T2-10-1-134630,4-1531,0,0,1697718106,0,1697718106
23-T2-10-1-134630,4-1668,0,32,1697718209,32,1697718209
23-T2-11-1-135348,4-1459,0,0,0,0,0
23-T2-11-1-135348,4-1534,0,-354,1697716074,0,1697716428
23-T2-11-1-135348,4-1464,0,0,1697716548,0,1697716548
23-T2-11-1-135348,4-1533,0,0,1697716668,0,1697716668
23-T2-11-1-135348,4-1469,0,0,1697716778,0,1697716778
23-T2-11-1-135348,4-1457,0,16,1697716894,16,1697716894
23-T2-11-1-135348,4-1471,0,0,1697716970,0,1697716970
23-T2-11-1-135348,4-1474,0,16,1697717076,16,1697717076
23-T2-11-1-135348,4-1530,0,26,1697717190,26,1697717190
23-T2-11-1-135348,4-1467,0,0,1697717342,0,1697717342
23-T2-11-1-135348,4-1462,0,0,1697717443,0,1697717443
23-T2-11-1-135348,4-1528,0,16,1697717556,16,1697717556
23-T2-11-1-135348,4-1477,0,16,1697717679,16,1697717679
23-T2-11-1-135348,4-1465,0,16,1697717799,16,1697717799
23-T2-11-1-135348,4-1472,0,26,1697717914,26,1697717914
23-T2-11-1-135348,4-1475,0,26,1697718034,26,1697718034
23-T2-11-1-135348,4-1466,0,0,1697718117,0,1697718117
23-T2-11-1-135348,4-1484,0,0,1697718241,0,1697718241
23-T2-11-1-135348,4-1487,0,16,1697718332,16,1697718332
23-T2-11-1-135348,4-1532,0,0,1697718466,0,1697718466
23-T2-11-1-135348,4-1531,0,16,1697718572,16,1697718572
23-T2-11-1-135348,4-1668,0,6,1697718633,6,1697718633
